정류장명,위도,경도
전주공고정문,35.862701,127.077525
전주공고정문,35.862833,127.077892
팔선마을경로당,35.859402,127.0426251
팔선마을경로당,35.8593656,127.0425256
매암노인회관,35.8744628,127.0273543
매암노인회관,35.8745076,127.0272709
재남경로당,35.8608961,127.0159503
재남경로당,35.860788,127.0159953
원오신마을회관,35.8833002,127.0337686
원오신마을회관,35.8834128,127.0337402
곡천마을,35.886353,127.032339
곡천마을,35.88642,127.032339
원화전,35.8944143,127.0650325
원화전,35.8944237,127.0651266
화전경로당,35.8923384,127.0656754
화전경로당,35.8923065,127.0655703
대성동종점,35.800396,127.168738
전주대캠퍼스,35.81417,127.087494
전주대캠퍼스,35.813922,127.08743
종합경기장.전주푸드,35.838618,127.127663
하늘빛들꽃마을,35.731026,127.13814
하늘빛들꽃마을,35.730844,127.138231
모악산마실길 시점,35.751946,127.11821
모악산마실길 시점,35.751884,127.118211
대흥마을,35.791672,127.256393
한일장신대,35.765813,127.204235
한일장신대,35.765582,127.204283
어두마을,35.764315,127.198768
어두마을,35.764145,127.198945
센텀시티아파트,35.866341,127.131284
송천한라비발디1단지 후문,35.866421,127.133053
송천한라비발디1단지 후문,35.866294,127.13313
송천한라비발디1.2단지,35.865269,127.133816
전라고등학교 후문,35.860989,127.12449
전라고등학교 후문,35.860911,127.124589
송천자이아파트,35.865395,127.118407
송천자이아파트,35.865219,127.118506
송천2동주민센터.KJ라미안,35.865411,127.115718
송천2동주민센터.KJ라미안,35.86529,127.115671
안적마을,35.79815,127.187221
안적마을,35.798166,127.187174
원색장마을 내,35.801054,127.190739
원색장마을 내,35.801065,127.190683
새가웃뜸 입구,35.867303,127.01473
새가웃뜸 입구,35.867322,127.014685
화전마을,35.891669,127.065596
화전마을,35.891548,127.065659
암실 삼각지,35.887253,127.065564
암실 삼각지,35.887258,127.065629
수곡길 입구,35.842806,127.18311
수곡길 입구,35.842825,127.182964
양우내안애,35.816289,127.012397
양우내안애,35.816225,127.01231
기지제,35.842471,127.070408
기지제,35.842384,127.070644
전주대교수연구동,35.812217,127.089989
전주대교수연구동,35.812482,127.090235
단암사,35.856068,127.210398
추동교회 입구,35.76035,127.114987
신기마을 입구,35.859903,127.019902
신기마을 입구,35.859963,127.020053
도계마을입구,35.89089923,127.173786
도계마을입구,35.89080684,127.1737997
난산마을입구,35.74773939,127.163618
난산마을입구,35.74776183,127.1636816
구구마을,35.86681055,127.1876071
구구마을,35.86677664,127.1876789
신일해피트리,35.817218,127.011362
신일해피트리,35.817147,127.011272
만성로.만성퍼스트리움,35.838571,127.073709
미산초교.미산슈퍼,35.882871,127.109222
미산초교.미산슈퍼,35.882761,127.109321
산정마을,35.95034475,127.1974613
산정마을,35.95058832,127.1973178
마음마을입구,35.704941,127.1199328
곡천마을 입구,35.887504,127.03442
곡천마을 입구,35.887459,127.034406
지등마을,35.73721655,127.1349574
효천리버클래스.백로공원,35.79882235,127.1073766
간중초교 후문,35.89033675,127.1823656
상탁마을,35.91354131,127.1199619
에코17블럭아파트,35.87835276,127.1169631
에코17블럭아파트,35.87819041,127.1170902
완주군보건소,35.92229877,127.1225844
